Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Rawah_Wilderness_Area_1,Comanche_Peak_Wilderness_Area_1,Cache_la_Poudre_Wilderness_Area_1,Soil_Type_10_1,Soil_Type_12_1,Soil_Type_22_1,Soil_Type_23_1,Soil_Type_29_1,Soil_Type_30_1,Soil_Type_32_1,Soil_Type_33_1,dup_Elevation,dup_Aspect,dup_Slope,dup_Horizontal_Distance_To_Hydrology,dup_Vertical_Distance_To_Hydrology,dup_Horizontal_Distance_To_Roadways,dup_Hillshade_9am,dup_Hillshade_Noon,dup_Hillshade_3pm,dup_Horizontal_Distance_To_Fire_Points,dup_Rawah_Wilderness_Area_1,dup_Comanche_Peak_Wilderness_Area_1,dup_Cache_la_Poudre_Wilderness_Area_1,dup_Soil_Type_10_1,dup_Soil_Type_12_1,dup_Soil_Type_22_1,dup_Soil_Type_23_1,dup_Soil_Type_29_1,dup_Soil_Type_30_1,dup_Soil_Type_32_1,dup_Soil_Type_33_1,class,prob,sample
660,857,45,0,223,67,826,932,649,159,0,0,0,0,0,0,1,0,0,0,0,696,80,121,150,254,524,853,873,551,219,1,0,0,0,0,0,0,0,0,0,0,-1,1.3402915139911114e-11,test
622,680,288,375,351,855,696,987,818,224,1,0,0,0,0,0,0,1,0,0,0,664,144,121,192,188,392,885,877,519,254,1,0,0,0,0,0,0,1,0,0,0,-1,3.023089095197212e-10,train
586,910,91,364,283,577,806,916,657,606,1,0,0,0,0,0,0,1,0,0,0,551,919,151,395,231,217,775,897,669,183,0,1,0,0,0,0,0,0,0,0,0,-1,1.673452879818019e-6,test
517,133,106,250,270,582,877,885,543,808,1,0,0,0,1,0,0,0,0,0,0,551,702,469,339,263,298,539,956,916,155,0,1,0,0,0,0,0,0,0,0,0,-1,4.598929216820912e-6,test
439,17,212,130,272,323,794,838,574,311,1,0,0,0,0,0,0,1,0,0,0,521,105,121,48,239,276,865,873,535,197,0,1,0,0,0,0,0,0,0,0,0,-1,9.143926818597524e-6,test
768,968,151,322,297,212,794,877,629,173,0,1,0,0,0,0,0,0,0,0,0,652,827,257,380,275,504,673,912,791,182,0,1,0,0,0,1,0,0,0,0,0,-1,1.1927130866945372e-7,train
447,522,318,77,253,203,853,983,621,343,0,1,0,1,0,0,0,0,0,0,0,758,483,394,258,412,547,885,956,527,404,0,1,0,0,0,0,0,0,0,0,1,-1,2.377595561692408e-5,test
699,28,348,328,378,155,747,739,507,727,0,0,0,0,0,0,0,0,0,0,0,429,527,348,193,201,85,842,983,625,92,0,1,0,0,0,0,0,0,0,0,0,-1,1.2580542813073021e-4,train
729,946,167,192,321,427,771,877,653,329,0,1,0,0,0,0,0,0,0,0,0,426,205,91,152,252,286,897,897,531,798,1,0,0,0,1,0,0,0,0,0,0,-1,7.143066150134047e-7,test
455,885,348,89,276,167,602,830,767,339,0,1,0,0,0,0,0,0,0,0,1,637,577,333,152,330,367,787,999,712,142,0,1,0,0,0,0,1,0,0,0,0,-1,1.4057094914319766e-6,test
380,228,136,68,243,237,916,885,488,130,0,1,0,0,0,0,0,0,0,0,0,270,708,288,86,285,59,680,975,830,107,0,1,0,0,0,0,0,0,0,0,0,1,0.9126721326930003,train
478,44,136,0,223,370,834,873,574,273,1,0,0,0,0,0,1,0,0,0,0,659,0,182,156,270,429,794,853,598,698,1,0,0,0,0,0,0,1,0,0,0,-1,7.062012659290253e-11,train
263,336,409,167,409,51,995,814,248,268,0,0,1,0,0,0,0,0,0,0,0,535,39,121,43,231,188,838,881,582,71,0,1,0,0,0,0,1,0,0,0,0,-1,0.044714143325396104,train
770,144,167,89,253,384,889,850,484,311,1,0,0,0,0,0,0,0,0,0,0,427,86,151,91,261,314,857,857,531,712,1,0,0,0,1,0,0,0,0,0,0,-1,9.615928999112231e-10,test
545,205,167,68,240,725,916,861,456,411,1,0,0,0,0,0,0,0,0,0,0,669,691,45,319,256,843,834,952,657,304,1,0,0,0,0,1,0,0,0,0,0,-1,4.067225016057776e-9,test
588,89,136,21,227,417,857,865,539,176,0,1,0,0,0,0,0,0,0,0,0,622,50,76,89,232,206,850,901,590,188,0,0,0,0,0,0,1,0,0,0,0,-1,4.950854763810043e-7,test
312,352,212,30,221,155,956,905,444,132,0,1,0,0,0,0,0,0,0,0,0,251,219,409,77,250,13,956,712,197,118,0,0,1,0,0,0,0,0,0,0,0,1,0.9315093577700846,test
413,272,106,0,223,232,909,909,519,196,0,1,0,0,0,0,0,0,0,0,0,533,810,394,172,422,322,543,885,873,193,0,1,0,0,0,0,0,0,0,0,0,-1,0.007418847988990801,test
652,72,378,215,337,149,783,700,409,131,1,0,0,0,0,1,0,0,0,0,0,582,749,167,346,284,175,747,960,759,231,0,1,0,0,0,0,0,0,0,1,0,-1,4.821854583310779e-9,test
621,960,242,137,290,702,732,834,641,60,1,0,0,0,0,0,0,1,0,0,0,918,64,106,797,592,716,850,885,570,470,0,1,0,0,0,0,0,0,0,0,0,-1,7.789634433164805e-10,test
536,191,91,172,245,547,889,897,535,786,1,0,0,0,0,0,0,1,0,0,0,694,985,151,323,352,135,802,873,617,295,1,0,0,0,0,0,0,1,0,0,0,-1,8.139934003439699e-10,train
605,386,151,137,261,80,928,932,515,192,0,1,0,0,0,1,0,0,0,0,0,560,705,272,386,670,227,700,979,818,233,0,1,0,0,0,0,0,0,0,0,1,-1,3.997222789421733e-6,test
496,153,318,173,288,375,893,747,338,263,1,0,0,0,0,0,0,1,0,0,0,662,22,167,224,284,306,814,857,578,92,0,1,0,0,0,0,1,0,0,0,0,-1,4.000641635490257e-8,test
626,450,151,250,274,17,905,956,566,228,0,1,0,0,0,0,1,0,0,0,0,337,175,121,43,222,308,893,881,515,301,0,1,0,1,0,0,0,0,0,0,0,-1,3.574867674125681e-4,test
163,114,303,0,223,107,857,759,397,144,0,0,1,1,0,0,0,0,0,0,0,644,50,136,473,391,240,838,869,566,358,0,1,0,0,0,0,0,0,0,0,0,-1,0.10495783790142639,test
289,258,303,30,240,97,971,810,315,166,0,0,1,0,0,0,0,0,0,0,0,288,946,257,48,237,118,716,834,661,172,0,0,1,1,0,0,0,0,0,0,0,1,0.6706313825021585,test
669,92,212,68,234,173,850,818,488,199,1,0,0,0,0,0,0,1,0,0,0,878,280,530,357,416,359,991,676,67,516,1,0,0,0,0,0,0,0,0,0,0,-1,1.4142943897593433e-13,train
602,247,151,61,240,681,928,881,468,285,1,0,0,0,0,0,0,1,0,0,0,672,136,151,129,234,124,881,857,496,164,0,0,0,0,0,0,0,0,0,0,0,-1,4.407399058344607e-9,test
546,416,212,282,182,548,936,940,500,806,1,0,0,0,0,0,0,0,0,0,0,300,935,257,21,230,155,708,846,676,222,0,1,0,1,0,0,0,0,0,0,0,-1,0.004107391308361345,train
545,130,242,442,392,186,881,794,425,367,0,1,0,0,0,0,0,0,0,0,1,646,488,45,448,168,114,869,948,614,217,0,0,0,0,0,1,0,0,0,0,0,-1,1.0527220827811221e-7,test
182,905,212,258,436,68,724,881,704,47,0,0,1,0,0,0,0,0,0,0,0,123,852,500,107,312,66,448,791,857,63,0,0,1,1,0,0,0,0,0,0,0,1,0.9969377813648488,test
517,33,363,77,268,17,739,728,496,270,1,0,0,0,0,0,0,0,1,0,0,586,824,61,307,379,285,818,936,665,363,0,1,0,0,0,0,0,0,0,1,0,-1,2.4965536249034423e-7,test
748,194,136,292,305,255,905,877,492,426,0,0,0,0,0,0,0,0,0,0,0,565,733,257,305,356,521,688,968,822,138,1,0,0,0,0,0,0,1,0,0,0,-1,7.509135067410965e-9,train
631,733,91,173,258,156,802,956,700,186,0,1,0,0,0,0,1,0,0,0,0,804,266,212,494,459,318,948,861,413,191,1,0,0,0,0,0,0,0,0,0,0,-1,3.9402724711440684e-10,train
448,233,530,86,330,19,960,621,51,197,1,0,0,0,0,0,0,1,0,0,0,655,941,272,30,236,194,708,834,669,349,1,0,0,0,0,1,0,0,0,0,0,-1,1.462276241194224e-10,test
764,325,242,323,287,268,964,881,405,415,0,0,0,0,0,0,0,0,0,0,0,647,244,288,122,205,158,960,810,330,149,1,0,0,0,0,0,0,1,0,0,0,-1,6.96743341327515e-10,train
524,780,15,262,292,381,846,936,633,312,1,0,0,0,0,0,0,1,0,0,0,685,616,182,184,254,393,802,991,716,112,1,0,0,0,0,0,0,1,0,0,0,-1,8.87788344845873e-10,train
365,183,212,21,218,70,916,830,425,177,1,0,0,0,0,0,0,0,0,0,0,418,333,197,137,284,313,952,901,448,293,0,1,0,1,0,0,0,0,0,0,0,-1,0.004242204783843227,test
645,458,182,198,201,307,905,960,562,42,0,1,0,0,0,0,0,0,0,0,0,267,713,197,96,275,4,743,971,775,6,0,1,0,0,0,0,0,0,0,0,0,-1,0.06569538999126343,test
467,111,167,250,208,144,869,850,507,360,1,0,0,0,0,0,0,1,0,0,0,695,208,242,198,256,788,936,814,374,158,1,0,0,0,0,0,0,1,0,0,0,-1,4.754765027429411e-10,train
492,164,121,64,241,182,893,877,511,349,0,1,0,0,0,0,0,0,0,0,0,728,932,333,30,230,171,653,802,684,209,0,0,0,0,0,0,0,0,0,0,0,-1,4.096607231038731e-7,test
738,64,106,61,218,422,850,885,570,287,1,0,0,0,0,0,0,0,0,0,0,653,738,91,91,245,361,802,956,696,143,0,1,0,0,0,0,1,0,0,0,0,-1,7.938728085856546e-10,test
591,355,212,21,225,119,952,909,448,34,0,1,0,0,0,0,1,0,0,0,0,556,64,136,137,239,192,846,869,558,269,1,0,0,0,0,1,0,0,0,0,0,-1,8.062324203261238e-9,test
567,957,167,384,350,149,779,873,641,247,0,1,0,0,0,0,0,0,0,0,1,700,710,318,681,660,473,657,975,850,362,0,1,0,0,0,0,0,0,0,0,0,-1,2.6908486393079635e-6,train
501,200,288,154,279,307,936,787,334,189,0,1,0,1,0,0,0,0,0,0,0,497,164,121,21,230,396,893,877,511,386,1,0,0,0,0,0,1,0,0,0,0,-1,3.6413586721731657e-6,test
489,988,197,129,258,191,779,850,610,403,0,1,0,0,0,0,0,0,0,0,0,759,167,212,547,452,87,905,830,433,36,0,0,0,0,0,0,0,0,0,0,0,-1,1.0732834140455111e-5,test
355,28,182,173,182,192,810,846,570,167,0,1,0,1,0,0,0,0,0,0,0,422,197,167,150,263,281,916,857,452,757,1,0,0,0,0,0,0,1,0,0,0,-1,6.409029873787277e-4,test
777,810,348,434,485,114,586,897,850,147,0,0,0,0,0,0,0,0,0,0,1,402,125,227,163,283,325,877,814,452,318,0,1,0,1,0,0,0,0,0,0,0,-1,6.60419158787116e-8,train
541,283,91,156,256,735,905,916,539,346,1,0,0,0,0,1,0,0,0,0,0,650,436,348,68,228,172,936,928,452,123,0,1,0,0,0,1,0,0,0,0,0,-1,1.335931267540413e-7,train
656,39,136,364,306,816,834,873,578,142,1,0,0,0,0,0,0,1,0,0,0,609,752,394,346,439,794,566,936,897,168,1,0,0,0,0,0,0,1,0,0,0,-1,3.967596049014106e-10,test
612,25,272,384,187,171,775,794,543,282,0,1,0,0,0,0,0,0,0,0,0,513,294,151,21,230,553,932,897,480,548,1,0,0,0,0,0,1,0,0,0,0,-1,1.6478006470332618e-7,test
655,314,91,219,292,313,909,920,535,413,0,1,0,0,0,0,0,0,0,0,0,519,352,212,125,275,492,956,905,441,393,1,0,0,0,0,0,0,1,0,0,0,-1,1.445115104569751e-6,test
678,366,106,198,205,601,909,932,543,148,1,0,0,0,0,0,0,0,0,0,0,562,111,167,231,230,128,869,846,500,234,0,1,0,0,0,0,0,0,0,1,0,-1,2.3668414235218673e-7,test
533,289,182,221,323,373,944,885,448,277,1,0,0,0,1,0,0,0,0,0,0,540,408,318,61,245,805,956,912,425,555,1,0,0,0,0,0,0,0,1,0,0,-1,5.953350494987036e-9,train
368,322,545,109,302,141,999,712,87,81,0,1,0,0,0,0,0,0,0,0,0,319,386,394,107,283,100,975,869,334,115,0,1,0,0,0,0,0,0,0,0,0,1,0.9343325150947461,train
404,261,348,91,268,344,979,779,252,332,0,1,0,1,0,0,0,0,0,0,0,389,139,182,280,328,161,885,842,476,113,0,1,0,0,0,0,0,0,0,0,0,1,0.6023126568527052,train
377,366,409,122,294,177,987,846,287,78,1,0,0,0,0,0,0,0,1,0,0,342,250,45,64,240,109,885,920,570,732,1,0,0,0,0,0,0,0,0,0,0,-1,5.6708403128071757e-5,test
738,899,227,152,307,830,708,877,716,55,1,0,0,0,0,0,0,0,0,0,0,717,913,333,360,354,96,637,818,716,48,0,0,0,0,0,0,0,0,0,0,1,-1,7.0742353111415155e-12,test
650,966,151,251,252,270,791,881,633,102,0,1,0,0,0,0,1,0,0,0,0,591,688,182,43,237,430,767,979,755,174,0,1,0,0,0,0,0,0,0,0,1,-1,2.561382336808778e-8,test
541,155,76,305,299,590,877,901,555,791,1,0,0,0,1,0,0,0,0,0,0,749,25,288,130,307,346,767,787,543,362,1,0,0,0,0,0,0,0,0,0,0,-1,1.087775970592642e-10,test
732,611,106,257,261,152,834,971,676,196,0,1,0,0,0,0,0,0,0,1,0,466,480,91,43,223,460,881,956,606,834,1,0,0,0,1,0,0,0,0,0,0,-1,4.542717876114168e-9,train
586,180,288,177,245,563,920,775,342,329,1,0,0,0,0,0,0,1,0,0,0,677,42,167,335,316,399,826,853,562,624,1,0,0,0,0,0,0,0,0,0,0,-1,4.148292337584629e-10,train
602,322,288,77,270,678,979,861,358,409,1,0,0,0,0,0,0,1,0,0,0,694,180,136,258,257,531,901,873,496,446,1,0,0,0,0,0,0,0,0,0,0,-1,5.695284634372925e-10,test
392,230,288,30,236,192,956,806,334,208,0,1,0,0,0,0,0,0,0,0,0,538,777,424,622,754,143,515,901,912,270,0,1,0,0,0,0,0,0,0,1,0,-1,0.07962043353618796,test
643,178,197,313,241,248,912,838,437,415,1,0,0,0,0,0,0,1,0,0,0,584,488,303,77,237,415,889,968,562,207,0,1,0,0,0,0,0,0,0,0,1,-1,7.28148940914125e-9,test
449,211,439,215,372,156,948,680,165,113,0,1,0,0,0,0,0,0,0,0,0,486,380,167,204,311,489,932,928,507,447,1,0,0,0,1,0,0,0,0,0,0,-1,1.4755505879177422e-4,test
552,419,484,77,214,67,948,869,326,238,1,0,0,0,0,0,0,0,1,0,0,476,22,136,499,347,419,826,877,590,217,0,1,0,0,0,0,0,0,0,1,0,-1,1.3870080212143896e-5,test
636,0,45,137,230,73,846,916,614,350,0,0,0,0,0,0,0,0,0,0,0,422,239,136,91,247,290,920,885,480,60,0,1,0,1,0,0,0,0,0,0,0,-1,1.0418882475486958e-4,test
216,591,272,250,261,113,791,999,724,97,0,0,1,0,0,0,0,0,0,0,0,347,541,439,77,293,173,794,979,641,65,0,1,0,0,0,0,0,0,0,0,0,1,0.9923748804306931,train
628,111,182,68,231,554,869,842,496,241,1,0,0,0,0,0,0,1,0,0,0,508,275,91,240,306,343,905,912,535,279,1,0,0,0,1,0,0,0,0,0,0,-1,2.9434478023660438e-9,train
580,339,182,279,293,59,944,905,464,185,1,0,0,0,0,1,0,0,0,0,0,659,835,197,242,352,413,716,920,755,153,0,1,0,0,0,0,0,0,0,1,0,-1,9.576843292967033e-9,test
636,708,257,455,496,441,704,975,814,335,0,1,0,0,0,0,0,0,0,0,0,485,857,348,61,266,101,602,861,798,155,0,1,0,0,0,0,1,0,0,0,0,-1,6.403511844255609e-5,train
599,161,61,43,230,446,877,905,562,175,1,0,0,0,0,0,0,1,0,0,0,701,744,182,494,427,511,739,964,767,290,0,1,0,0,0,0,0,0,0,0,1,-1,1.1817875821936427e-9,test
598,905,136,280,265,112,779,905,676,141,0,0,0,0,0,1,0,0,0,0,0,574,541,106,684,368,818,861,968,637,830,1,0,0,0,0,0,0,1,0,0,0,-1,8.27482274007189e-9,test
703,300,151,343,430,173,936,897,472,314,1,0,0,0,0,0,0,1,0,0,0,536,233,106,245,287,635,909,893,507,779,1,0,0,0,1,0,0,0,0,0,0,-1,2.737529037869982e-10,test
564,269,91,61,223,742,905,909,531,690,1,0,0,0,0,0,0,1,0,0,0,540,605,409,21,228,201,704,995,775,364,0,1,0,0,0,0,0,0,0,0,0,-1,5.600611076027426e-6,train
649,694,197,482,307,34,747,979,771,362,0,1,0,0,0,0,1,0,0,0,0,786,558,167,515,274,477,846,983,661,33,0,1,0,0,0,0,0,0,0,0,0,-1,1.0330862514729023e-7,test
659,405,257,192,287,340,948,928,468,75,0,1,0,0,0,0,0,0,0,0,0,600,763,394,360,561,338,555,924,897,190,0,1,0,0,0,0,0,0,0,0,1,-1,4.235915502975146e-6,train
741,350,424,64,201,349,995,814,240,57,0,1,0,0,0,0,0,0,0,0,0,501,569,227,228,431,369,826,991,684,132,0,1,0,0,0,0,0,0,0,0,0,-1,2.4372934337404454e-4,test
377,103,76,154,267,213,865,901,574,671,1,0,0,0,1,0,0,0,0,0,0,606,0,272,455,245,384,751,802,582,355,0,1,0,0,0,0,0,0,0,0,0,-1,3.937237356830011e-6,test
384,250,91,109,253,248,901,909,535,121,0,1,0,0,0,0,0,0,0,0,0,366,480,151,265,336,114,889,964,590,197,0,1,0,0,0,0,0,0,0,0,0,1,0.8038192105253388,test
606,8,257,279,497,103,767,810,574,423,0,1,0,0,0,0,0,0,0,0,0,554,78,61,380,298,120,857,912,590,275,1,0,0,0,0,0,0,1,0,0,0,-1,1.198754709815886e-6,test
526,488,167,328,327,97,889,968,598,210,0,1,0,0,0,0,0,0,0,0,0,484,153,227,107,293,140,897,814,429,255,1,0,0,0,0,0,0,0,1,0,0,-1,2.033364640644752e-5,test
665,111,242,150,284,581,865,802,448,479,1,0,0,0,0,1,0,0,0,0,0,459,222,212,339,258,239,936,838,401,238,1,0,0,0,0,0,0,1,0,0,0,-1,2.5088806596774394e-9,test
498,236,151,68,232,401,924,873,464,380,1,0,0,0,1,0,0,0,0,0,0,421,991,121,221,265,151,814,889,614,406,1,0,0,0,1,0,0,0,0,0,0,-1,5.112756743790561e-8,test
212,42,348,68,276,99,759,728,480,80,0,0,1,1,0,0,0,0,0,0,0,307,541,378,193,126,174,814,987,649,191,0,1,0,0,0,0,0,0,0,0,0,1,0.9635659153781754,test
563,422,151,125,265,618,916,944,539,285,1,0,0,0,0,0,0,0,1,0,0,570,974,91,21,223,541,826,905,625,179,1,0,0,0,0,0,0,0,1,0,0,-1,3.977836719689593e-9,test
663,283,272,77,253,212,971,846,354,352,1,0,0,0,0,1,0,0,0,0,0,441,175,469,77,208,17,901,629,157,209,1,0,0,0,0,0,0,0,1,0,0,-1,2.2390511903175467e-10,test
585,280,227,323,339,41,956,861,397,262,0,1,0,0,0,0,0,0,0,0,1,682,830,106,679,266,548,787,932,696,331,1,0,0,0,0,0,1,0,0,0,0,-1,5.233737829002648e-10,train
791,469,167,334,348,580,897,964,578,443,0,1,0,0,0,0,0,0,0,0,0,410,203,136,91,234,192,909,877,488,80,1,0,0,0,0,0,0,1,0,0,0,-1,2.1442247421945795e-6,train
688,413,530,584,681,177,944,838,275,404,1,0,0,0,0,0,0,1,0,0,0,566,253,484,336,161,126,979,676,0,218,1,0,0,0,0,0,0,1,0,0,0,-1,6.348335195550158e-10,test
658,416,151,245,301,42,916,944,539,328,0,0,0,0,0,0,0,0,0,1,0,491,563,303,125,298,587,810,995,688,729,1,0,0,0,0,0,0,0,1,0,0,-1,4.930327872242914e-9,test
604,119,167,21,221,368,873,846,496,180,0,1,0,0,0,1,0,0,0,0,0,705,283,363,48,270,617,987,791,256,148,1,0,0,0,0,0,0,1,0,0,0,-1,8.157848372519032e-10,test
705,228,212,21,232,472,940,842,405,405,0,1,0,0,0,0,0,0,0,0,0,312,724,272,0,223,125,684,971,826,197,0,1,0,0,0,0,0,0,0,0,0,-1,0.005107231776956722,test
491,266,76,211,297,305,897,916,547,217,1,0,0,0,1,0,0,0,0,0,0,588,80,227,310,237,429,838,806,488,810,1,0,0,0,0,0,0,1,0,0,0,-1,8.79789048048606e-10,train
598,139,242,43,217,372,885,798,421,181,0,1,0,0,0,1,0,0,0,0,0,289,982,257,107,235,126,743,814,610,163,0,1,0,1,0,0,0,0,0,0,0,-1,8.544882154324027e-4,train
375,968,257,21,226,200,735,830,629,136,0,1,0,0,0,0,0,0,0,0,0,805,538,182,548,409,566,857,983,645,412,0,1,0,0,0,0,0,0,0,0,0,-1,2.877937204436055e-4,test
567,705,227,313,352,748,720,979,798,142,1,0,0,0,0,0,0,0,1,0,0,693,483,288,421,294,846,893,968,562,427,1,0,0,0,0,0,0,1,0,0,0,-1,2.858130500326623e-9,train
601,924,121,144,268,556,794,905,657,310,1,0,0,0,0,0,0,1,0,0,0,489,852,136,122,275,298,767,924,708,284,1,0,0,0,0,0,0,1,0,0,0,-1,4.0446008720918e-9,train
463,189,257,21,245,535,924,806,378,765,1,0,0,0,0,0,0,0,1,0,0,586,513,45,198,290,712,865,948,617,136,1,0,0,0,0,0,0,1,0,0,0,-1,1.1683442780564992e-7,test
465,158,151,48,226,368,893,865,496,317,1,0,0,0,1,0,0,0,0,0,0,717,522,197,322,343,461,865,979,629,84,0,1,0,0,0,0,0,0,0,1,0,-1,1.4379879903364906e-7,test
463,278,106,21,216,354,909,909,523,306,1,0,0,0,1,0,0,0,0,0,0,546,208,197,107,237,95,924,850,433,281,1,0,0,0,0,0,0,1,0,0,0,-1,7.845615615944771e-9,test
556,974,212,144,253,233,763,846,625,217,0,1,0,0,0,0,0,0,0,0,0,560,394,136,279,279,570,916,936,535,322,1,0,0,0,1,0,0,0,0,0,0,-1,1.969368109265324e-6,test
568,56,303,91,267,44,791,755,480,216,0,1,0,0,0,0,0,0,0,0,0,648,558,182,195,293,297,846,983,665,79,0,1,0,0,0,0,0,0,0,1,0,-1,1.8413956398388892e-5,train
176,960,454,137,361,79,582,700,625,42,0,0,1,1,0,0,0,0,0,0,0,377,563,409,156,235,263,771,991,692,220,0,1,0,0,0,0,0,0,0,0,0,1,0.9237829974605132,test
229,941,121,261,351,105,798,897,645,32,0,0,1,0,0,0,0,0,0,0,0,177,103,257,77,290,84,853,794,452,101,0,0,1,1,0,0,0,0,0,0,0,1,0.9948501188385405,test
496,397,136,30,223,156,916,936,535,341,0,1,0,0,0,0,0,0,0,0,0,223,963,257,144,311,39,728,826,633,91,0,0,1,1,0,0,0,0,0,0,0,-1,0.32782558854269145,train
465,22,45,183,330,200,850,912,606,115,0,1,0,0,0,0,0,0,0,0,0,608,56,227,109,214,202,818,810,519,79,0,1,0,0,0,0,0,0,0,0,0,-1,2.7550851635491314e-4,test
369,330,242,129,249,141,968,881,397,98,1,0,0,0,0,0,0,0,1,0,0,521,375,167,202,338,291,936,924,496,153,0,1,0,0,0,0,0,0,0,1,0,-1,2.6151550727474595e-4,train
535,586,106,61,236,731,846,971,661,470,1,0,0,0,0,0,1,0,0,0,0,695,339,227,339,178,187,960,893,429,270,1,0,0,0,0,0,0,1,0,0,0,-1,2.7478920992710263e-10,train
477,364,212,236,239,120,952,912,460,320,1,0,0,0,0,0,0,0,1,0,0,621,64,288,708,524,382,806,767,476,264,0,1,0,0,0,0,0,0,0,0,0,-1,9.4814622778111e-6,train
548,230,242,240,267,725,948,826,374,372,1,0,0,0,0,1,0,0,0,0,0,708,155,333,89,232,300,897,739,323,636,0,0,0,0,0,0,0,0,0,0,1,-1,6.583175857293897e-11,train
610,28,76,96,237,309,842,901,598,317,0,1,0,0,0,0,0,0,0,1,0,531,0,151,107,240,686,806,869,602,498,1,0,0,0,0,0,1,0,0,0,0,-1,2.546990852969001e-9,test
123,22,378,43,241,39,720,716,503,58,0,0,1,1,0,0,0,0,0,0,0,595,33,272,410,396,639,787,794,531,512,1,0,0,0,0,0,0,1,0,0,0,-1,3.9288601958955123e-4,test
753,769,91,237,258,160,806,948,688,312,0,1,0,0,0,0,0,0,0,1,0,483,119,121,0,223,198,873,873,535,358,0,1,0,0,0,0,0,0,0,0,0,-1,4.5405195521910923e-7,test
588,830,136,109,254,454,771,932,712,44,1,0,0,0,0,0,0,1,0,0,0,528,727,76,221,244,759,814,952,680,542,1,0,0,0,0,0,1,0,0,0,0,-1,3.4878405711367945e-10,test
246,92,182,193,342,213,857,842,515,127,0,0,1,0,0,0,0,0,0,0,0,427,322,212,68,245,282,956,889,425,45,0,1,0,1,0,0,0,0,0,0,0,1,0.8126615295432652,train
608,22,394,173,288,127,712,704,496,184,0,1,0,0,0,0,0,0,0,0,0,673,325,45,21,222,333,885,928,574,224,0,1,0,0,0,0,1,0,0,0,0,-1,3.28549285859255e-7,train
675,863,76,43,219,480,806,928,669,239,1,0,0,0,0,1,0,0,0,0,0,497,300,167,300,275,460,940,893,460,379,1,0,0,0,1,0,0,0,0,0,0,-1,4.0308334507212377e-10,train
563,67,121,204,292,446,850,873,562,142,0,1,0,0,0,0,0,0,0,0,0,630,724,288,211,293,811,673,968,834,305,1,0,0,0,0,0,0,0,1,0,0,-1,3.0262995593154296e-7,test
762,80,182,43,231,478,850,838,519,331,1,0,0,0,0,0,0,0,0,0,0,471,119,227,215,241,209,869,806,452,311,0,1,0,0,0,0,0,0,0,0,1,-1,5.759906605700521e-9,test
751,253,136,455,265,134,924,889,480,603,0,0,0,0,0,0,0,0,0,0,0,602,885,76,144,263,560,818,924,657,308,1,0,0,0,0,0,0,1,0,0,0,-1,1.659881682344789e-9,train
405,325,454,163,314,155,999,771,177,331,1,0,0,0,0,0,0,0,1,0,0,507,100,242,0,223,448,853,798,460,637,1,0,0,0,1,0,0,0,0,0,0,-1,1.6223350147779385e-7,test
650,255,121,215,258,776,916,893,496,252,1,0,0,0,0,0,0,0,0,0,0,559,375,45,109,228,365,881,936,590,265,1,0,0,0,0,0,0,1,0,0,0,-1,7.098087457167695e-9,test
645,250,76,257,244,622,893,912,547,272,1,0,0,0,0,0,1,0,0,0,0,584,921,318,116,287,104,653,818,704,357,1,0,0,0,0,0,0,1,0,0,0,-1,1.752772238937597e-11,test
689,827,197,96,278,685,728,924,751,181,1,0,0,0,0,0,0,1,0,0,0,598,749,167,215,208,281,755,960,755,312,0,1,0,0,0,0,0,0,0,1,0,-1,1.022057545682528e-8,test
340,871,348,116,328,95,606,846,783,69,0,1,0,1,0,0,0,0,0,0,0,589,566,91,287,306,660,853,964,645,111,1,0,0,0,0,0,0,1,0,0,0,-1,4.183718096816295e-5,test
509,988,151,280,276,152,802,873,614,391,0,1,0,0,0,0,0,0,0,1,0,519,164,167,156,185,87,897,857,476,282,1,0,0,0,0,0,0,1,0,0,0,-1,2.482864792234356e-7,test
555,144,91,21,226,364,877,893,551,262,0,1,0,0,0,1,0,0,0,0,0,628,758,151,107,231,644,755,956,747,455,1,0,0,0,0,1,0,0,0,0,0,-1,7.53974839920246e-9,train
668,3,167,21,230,498,806,865,598,463,1,0,0,0,0,0,1,0,0,0,0,521,128,288,21,219,64,873,767,393,41,0,1,0,0,0,0,0,0,0,0,1,-1,3.4606413422821025e-10,test
600,194,272,43,252,270,928,794,354,250,1,0,0,0,0,0,0,0,1,0,0,658,641,303,152,272,122,724,999,791,668,0,0,0,0,0,1,0,0,0,0,0,-1,1.7530364311531442e-9,train
483,67,212,250,346,12,834,822,515,130,0,1,0,0,0,0,0,0,0,0,0,672,980,61,21,223,524,838,916,621,225,1,0,0,0,0,0,1,0,0,0,0,-1,3.212096222861984e-8,test
518,241,227,30,232,248,948,838,385,294,0,1,0,0,0,0,1,0,0,0,0,731,19,303,61,253,573,755,771,539,142,1,0,0,0,0,0,0,0,0,0,0,-1,1.5216268269585824e-9,test
607,125,348,325,235,582,861,724,350,438,1,0,0,0,0,0,0,1,0,0,0,660,735,121,64,240,156,787,960,716,21,0,1,0,0,0,0,1,0,0,0,0,-1,8.773815521601693e-9,test
